L,rho,mean_density,std_density,second_moment,fourth_moment,Binder_cumulant
40,0.2590960,1.7807620000e-01,1.8444206531e-02,3.2051321761e-02,1.0647888022e-03,6.5449818558e-01
40,0.2594110,1.7636182656e-01,1.8374387846e-02,3.1441111997e-02,1.0258019038e-03,6.5410327440e-01
40,0.2596430,1.7453164375e-01,1.9364601386e-02,3.0836282457e-02,9.9017224535e-04,6.5289132809e-01
40,0.2598050,1.7371018125e-01,1.9889836461e-02,3.0570832664e-02,9.7566614257e-04,6.5201105773e-01
40,0.2599080,1.7283396719e-01,1.9923338924e-02,3.0268519648e-02,9.5689660792e-04,6.5185400961e-01
40,0.2599670,1.7289094531e-01,2.0147136923e-02,3.0297186097e-02,9.5916217522e-04,6.5168979398e-01
40,0.2599930,1.7279213750e-01,1.9927153197e-02,3.0254214216e-02,9.5562209089e-04,6.5198884030e-01
40,0.2600000,1.7269802187e-01,2.0112978565e-02,3.0229138666e-02,9.5526023816e-04,6.5154323476e-01
40,0.2600070,1.7260269687e-01,2.0140640458e-02,3.0197336367e-02,9.5283312530e-04,6.5169611461e-01
40,0.2600330,1.7199845937e-01,2.0238048869e-02,2.9993048649e-02,9.4146978618e-04,6.5114583816e-01
40,0.2600920,1.7204222344e-01,1.9900026358e-02,2.9994537694e-02,9.4013772469e-04,6.5167401005e-01
40,0.2601950,1.7145148750e-01,2.0719424066e-02,2.9824907100e-02,9.3227407561e-04,6.5064726002e-01
40,0.2603570,1.7009749375e-01,2.0676564276e-02,2.9360677690e-02,9.0395091355e-04,6.5046437811e-01
40,0.2605890,1.6875985625e-01,2.0994728729e-02,2.8920667716e-02,8.7914191605e-04,6.4963468900e-01
40,0.2609040,1.6691191094e-01,2.1850686588e-02,2.8337038517e-02,8.4772723581e-04,6.4809457605e-01
40,0.2613160,1.6419352813e-01,2.2163765590e-02,2.7450747183e-02,7.9838059668e-04,6.4683278646e-01
40,0.2618380,1.6080329531e-01,2.3189475490e-02,2.6395451557e-02,7.4320062869e-04,6.4442876385e-01
40,0.2624820,1.5655641875e-01,2.4324792986e-02,2.5101607806e-02,6.7840387440e-04,6.4110782841e-01
40,0.2632600,1.5116552344e-01,2.5453954622e-02,2.3498919282e-02,6.0138774901e-04,6.3697415660e-01
40,0.2641870,1.4451073438e-01,2.7208170964e-02,2.1623636917e-02,5.1862172264e-04,6.3028083148e-01
40,0.2652740,1.3596769531e-01,2.9027835859e-02,1.9329829423e-02,4.2564801105e-04,6.2027139794e-01
40,0.2665350,1.2582558906e-01,3.0738733208e-02,1.6776948582e-02,3.3203573544e-04,6.0677816499e-01
40,0.2679830,1.1488497812e-01,3.1746874307e-02,1.4206422227e-02,2.4900861774e-04,5.8873316729e-01
40,0.2696300,1.0143783594e-01,3.2203191767e-02,1.1326680120e-02,1.6876403203e-04,5.6151638776e-01
40,0.2714890,8.6970423437e-02,3.1601460153e-02,8.5625068367e-03,1.0437481275e-04,5.2546025546e-01
40,0.2735730,7.2319520313e-02,2.9698520044e-02,6.1121151111e-03,5.8798055814e-05,4.7536330701e-01
40,0.2758950,5.8537667188e-02,2.6123107786e-02,4.1090752402e-03,2.9266015099e-05,4.2223111411e-01
40,0.2784680,4.5368573437e-02,2.1676184411e-02,2.5281644264e-03,1.2389723218e-05,3.5385540236e-01
40,0.2813050,3.4888560938e-02,1.7244793391e-02,1.5145945834e-03,4.8295200098e-06,2.9823788902e-01
40,0.2844180,2.6416242187e-02,1.3026846857e-02,8.6751659036e-04,1.6783575367e-06,2.5662551530e-01
40,0.2878200,1.9775853125e-02,9.3826362090e-03,4.7911822905e-04,4.9549119007e-07,2.8050249428e-01
40,0.2915250,1.5106728125e-02,6.8598932269e-03,2.7527136973e-04,1.6349888665e-07,2.8076393355e-01
40,0.2955450,1.1625459375e-02,5.0964075443e-03,1.6112467554e-04,5.6104697203e-08,2.7963292218e-01
40,0.2998930,8.9468500000e-03,3.6128380207e-03,9.3098723486e-05,1.6867453197e-08,3.5130461751e-01
40,0.3045820,7.0649921875e-03,2.6608232625e-03,5.6994095044e-05,5.7356937351e-09,4.1142071341e-01
40,0.3096240,5.5862921875e-03,2.0108768982e-03,3.5250286304e-05,2.1345213145e-09,4.2739657191e-01
40,0.3150330,4.4707812500e-03,1.4917178171e-03,2.2213107031e-05,7.8333062447e-10,4.7081779380e-01
40,0.3208220,3.6132640625e-03,1.1609633187e-03,1.4403513013e-05,3.2020668962e-10,4.8551550921e-01
40,0.3270020,2.9803906250e-03,9.2781904877e-04,9.7435764648e-06,1.4367653962e-10,4.9553875253e-01
40,0.3335880,2.4324843750e-03,7.2180521832e-04,6.4379830078e-06,6.0456553911e-11,5.1379157345e-01
40,0.3405920,2.0247906250e-03,5.7609188543e-04,4.4316589355e-06,2.7919322473e-11,5.2613900549e-01
40,0.3480270,1.6835828125e-03,4.6356756264e-04,3.0493459717e-06,1.3005718969e-11,5.3377054412e-01
40,0.3559050,1.4220562500e-03,3.9163752070e-04,2.1756239258e-06,6.5938818784e-12,5.3564272292e-01
40,0.3642400,1.1934546875e-03,3.1244361319e-04,1.5219551025e-06,3.1190670063e-12,5.5115151049e-01
40,0.3730450,1.0127843750e-03,2.6282715326e-04,1.0948103027e-06,1.6085550743e-12,5.5266082865e-01
40,0.3823320,8.6022656250e-04,2.1851087921e-04,7.8773674316e-07,8.1664812198e-13,5.6131629107e-01
40,0.3921140,7.3494375000e-04,1.8493365776e-04,5.7434277344e-07,4.3709949663e-13,5.5831085145e-01
40,0.4024040,6.2950781250e-04,1.5755445158e-04,4.2110349121e-07,2.3129967331e-13,5.6521347023e-01
40,0.4132150,5.3950781250e-04,1.3532114918e-04,3.0938049316e-07,1.2564315904e-13,5.6244592003e-01
40,0.4245600,4.6257812500e-04,1.1433953408e-04,2.2705205078e-07,6.6890455580e-14,5.6749409490e-01
40,0.4364520,3.9794843750e-04,1.0106322026e-04,1.6857673340e-07,3.7726507801e-14,5.5748287382e-01
40,0.4489030,3.4299687500e-04,8.9074391695e-05,1.2558110352e-07,2.1073740733e-14,5.5457787248e-01
40,0.4619260,2.9489687500e-04,7.5431332015e-05,9.2654052734e-08,1.1339874828e-14,5.5969038890e-01
40,0.4755340,2.5285781250e-04,6.6281403948e-05,6.8330297852e-08,6.2328376353e-15,5.5502262331e-01
40,0.4897410,2.1791718750e-04,5.8378686794e-05,5.0895971680e-08,3.5006187141e-15,5.4953947854e-01
40,0.5045590,1.8750937500e-04,5.2062442883e-05,3.7870263672e-08,1.9808943868e-15,5.3959141955e-01
40,0.5200000,1.6062343750e-04,4.5661789507e-05,2.7884887695e-08,1.0952057660e-15,5.3049884242e-01
60,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
60,0.0154410,9.9187776944e-01,6.8175728110e-04,9.8382197431e-01,9.6790750615e-01,6.6666603678e-01
60,0.0302590,9.7048720556e-01,1.3063754790e-03,9.4184712276e-01,8.8708243192e-01,6.6666425077e-01
60,0.0444660,9.3994735185e-01,1.8178350601e-03,8.8350432878e-01,7.8059157662e-01,6.6666167993e-01
60,0.0580740,9.0338712037e-01,2.2433457562e-03,8.1611332185e-01,6.6605738180e-01,6.6665844510e-01
60,0.0710970,8.6299504861e-01,2.6565733700e-03,7.4476751131e-01,5.5469966910e-01,6.6665403281e-01
60,0.0835480,8.2042089861e-01,2.9342778724e-03,6.7309906086e-01,4.5308552649e-01,6.6664961180e-01
60,0.0954400,7.7738873981e-01,3.1161735830e-03,6.0434296333e-01,3.6525389188e-01,6.6664524224e-01
60,0.1067850,7.3488350278e-01,3.3038192572e-03,5.4006467788e-01,2.9169343371e-01,6.6663972134e-01
60,0.1175960,6.9347511204e-01,3.4515080288e-03,4.8091964392e-01,2.3130661892e-01,6.6663364084e-01
60,0.1278860,6.5377894630e-01,3.5373446956e-03,4.2743942343e-01,1.8272585002e-01,6.6662764313e-01
60,0.1376680,6.1603575509e-01,3.6316147197e-03,3.7951324018e-01,1.4405031659e-01,6.6662034049e-01
60,0.1469550,5.8035784259e-01,3.6315760139e-03,3.3682841380e-01,1.1347115299e-01,6.6661444950e-01
60,0.1557600,5.4669451343e-01,3.6634848126e-03,2.9888831213e-01,8.9350268575e-02,6.6660679619e-01
60,0.1640950,5.1532081528e-01,3.7088983456e-03,2.6556929859e-01,7.0541662859e-02,6.6659761275e-01
60,0.1719730,4.8598282685e-01,3.6696223215e-03,2.3619277412e-01,5.5799745957e-02,6.6659066686e-01
60,0.1794080,4.5887197593e-01,3.6672746922e-03,2.1057693919e-01,4.4353977521e-02,6.6658149508e-01
60,0.1864120,4.3373490046e-01,3.6877598468e-03,1.8813956345e-01,3.5406729365e-02,6.6657029151e-01
60,0.1929980,4.1043371991e-01,3.6407669699e-03,1.6846909362e-01,2.8390765091e-02,6.6656179225e-01
60,0.1991780,3.8898274537e-01,3.6743366383e-03,1.5132107695e-01,2.2906239501e-02,6.6654771670e-01
60,0.2049670,3.6920926204e-01,3.6320141295e-03,1.3632867070e-01,1.8592697069e-02,6.6653770213e-01
60,0.2103760,3.5097463981e-01,3.6817143444e-03,1.2319675281e-01,1.5184115877e-02,6.6652004612e-01
60,0.2154180,3.3397020972e-01,3.7654937656e-03,1.1155027993e-01,1.2449789739e-02,6.6649723938e-01
60,0.2201070,3.1839748565e-01,3.7770392973e-03,1.0139122489e-01,1.0285962314e-02,6.6647919173e-01
60,0.2244550,3.0396323704e-01,3.8256064376e-03,9.2408284735e-02,8.5447005336e-03,6.6645550761e-01
60,0.2284750,2.9068167269e-01,3.8885690082e-03,8.4510955804e-02,7.1472137618e-03,6.6642807626e-01
60,0.2321800,2.7822070648e-01,4.0335345323e-03,7.7423030916e-02,5.9993577131e-03,6.6638684665e-01
60,0.2355820,2.6668365926e-01,4.1342455372e-03,7.1137266102e-02,5.0653693094e-03,6.6634662775e-01
60,0.2386950,2.5599241435e-01,4.2801996922e-03,6.5550436315e-02,4.3016565048e-03,6.6629454966e-01
60,0.2415320,2.4612232778e-01,4.5062340460e-03,6.0596506376e-02,3.6768498273e-03,6.6622064931e-01
60,0.2441050,2.3687203009e-01,4.6922342215e-03,5.6130375702e-02,3.1555475909e-03,6.6614523323e-01
60,0.2464270,2.2843571713e-01,4.9902776835e-03,5.2207779732e-02,2.7308272412e-03,6.6603379348e-01
60,0.2485110,2.2053616157e-01,5.2111900366e-03,4.8663355063e-02,2.3733841320e-03,6.6592599456e-01
60,0.2503700,2.1326956528e-01,5.6048993753e-03,4.5515322371e-02,2.0773274182e-03,6.6575228078e-01
60,0.2520170,2.0663976389e-01,5.8806546527e-03,4.2734574119e-02,1.8321019036e-03,6.6559742675e-01
60,0.2534650,2.0072563565e-01,6.2861248948e-03,4.0330296173e-02,1.6328336190e-03,6.6537540677e-01
60,0.2547260,1.9495898750e-01,6.6530202286e-03,3.8053269485e-02,1.4547048232e-03,6.6513506701e-01
60,0.2558130,1.9012687361e-01,7.1734299460e-03,3.6199686166e-02,1.3177322231e-03,6.6480595031e-01
60,0.2567400,1.8582367593e-01,7.4159932290e-03,3.4585435490e-02,1.2036112175e-03,6.6458809380e-01
60,0.2575180,1.8216046481e-01,7.8204745096e-03,3.3243594763e-02,1.1130932108e-03,6.6426677689e-01
60,0.2581620,1.7899947407e-01,8.2015009522e-03,3.2108076337e-02,1.0393366413e-03,6.6394805758e-01
60,0.2586840,1.7633288148e-01,8.5479848640e-03,3.1166353137e-02,9.8015961016e-04,6.6364059681e-01
60,0.2590960,1.7423220231e-01,8.8317046060e-03,3.0434859330e-02,9.3540604397e-04,6.6338278741e-01
60,0.2594110,1.7255050139e-01,9.0116651227e-03,2.9854885638e-02,9.0068720048e-04,6.6316135430e-01
60,0.2596430,1.7127612130e-01,9.2689554123e-03,2.9421423261e-02,8.7532194159e-04,6.6293069582e-01
60,0.2598050,1.7036796991e-01,9.4253407920e-03,2.9114082219e-02,8.5758169287e-04,6.6275304400e-01
60,0.2599080,1.7003379861e-01,9.3487350557e-03,2.8998891517e-02,8.5065375918e-04,6.6281458862e-01
60,0.2599670,1.6941153796e-01,9.5262225281e-03,2.8791018111e-02,8.3889536201e-04,6.6265638606e-01
60,0.2599930,1.6944580741e-01,9.4389969556e-03,2.8800976311e-02,8.3937820258e-04,6.6269559537e-01
60,0.2600000,1.6925822222e-01,9.5235898062e-03,2.8739044553e-02,8.3593557034e-04,6.6262965947e-01
60,0.2600070,1.6923955741e-01,9.4501067867e-03,2.8731332310e-02,8.3527745004e-04,6.6271426660e-01
60,0.2600330,1.6923194352e-01,9.4678421323e-03,2.8729090742e-02,8.3518845357e-04,6.6269757402e-01
60,0.2600920,1.6883287500e-01,9.5039654429e-03,2.8594865040e-02,8.2756424303e-04,6.6263163171e-01
60,0.2601950,1.6831642639e-01,9.5323012605e-03,2.8421284160e-02,8.1763367024e-04,6.6259608372e-01
60,0.2603570,1.6727237870e-01,9.8893709575e-03,2.8077848335e-02,7.9873802418e-04,6.6228102905e-01
60,0.2605890,1.6623994769e-01,9.9694239282e-03,2.7735109620e-02,7.7962653423e-04,6.6216426667e-01
60,0.2609040,1.6432964815e-01,1.0346743449e-02,2.7111288360e-02,7.4587199048e-04,6.6174616335e-01
60,0.2613160,1.6180760741e-01,1.0953632244e-02,2.6301683874e-02,7.0344831378e-04,6.6104360577e-01
60,0.2618380,1.5897289213e-01,1.1290213613e-02,2.5399849355e-02,6.5708265692e-04,6.6050258791e-01
60,0.2624820,1.5471673796e-01,1.2258560718e-02,2.4087541317e-02,5.9339093105e-04,6.5909395311e-01
60,0.2632600,1.4987726481e-01,1.3401848043e-02,2.2642804039e-02,5.2704739802e-04,6.5733637661e-01
60,0.2641870,1.4314631713e-01,1.5281758070e-02,2.0724400237e-02,4.4599207443e-04,6.5386784645e-01
60,0.2652740,1.3483439815e-01,1.7537575431e-02,1.8487881476e-02,3.6056996076e-04,6.4836346541e-01
60,0.2665350,1.2425058426e-01,1.9941474005e-02,1.5835870074e-02,2.7113432932e-04,6.3960447136e-01
60,0.2679830,1.1043899074e-01,2.3328654611e-02,1.2740996802e-02,1.8444843156e-04,6.2125500848e-01
60,0.2696300,9.3508307407e-02,2.5602917841e-02,9.3993129562e-03,1.0867858362e-04,5.8995596819e-01
60,0.2714890,7.5058441667e-02,2.5858756232e-02,6.3024449393e-03,5.4800417978e-05,5.4012002839e-01
60,0.2735730,5.5936372685e-02,2.3176129720e-02,3.6660107780e-03,2.1508705343e-05,4.6653547996e-01
60,0.2758950,3.9662445833e-02,1.8565401828e-02,1.9177837545e-03,6.8675054043e-06,3.7758724455e-01
60,0.2784680,2.7151160185e-02,1.3495555262e-02,9.1931551124e-04,1.7828289924e-06,2.9683174249e-01
60,0.2813050,1.8452290278e-02,8.9844859590e-03,4.2120800444e-04,3.9638178688e-07,2.5526938945e-01
60,0.2844180,1.2532668056e-02,5.7464771987e-03,1.9008976879e-04,7.7635983694e-08,2.8381648453e-01
60,0.2878200,8.7352180556e-03,3.7148129595e-03,9.0103869802e-05,1.6584236418e-08,3.1909372201e-01
60,0.2915250,6.3105486111e-03,2.4558689570e-03,4.5854316107e-05,3.8706451881e-09,3.8637694762e-01
60,0.2955450,4.6597203704e-03,1.6812847451e-03,2.4539712324e-05,1.0365844353e-09,4.2622120481e-01
60,0.2998930,3.5347231481e-03,1.2043563918e-03,1.3944742052e-05,3.2184030379e-10,4.4830607156e-01
60,0.3045820,2.7137731481e-03,8.5492894791e-04,8.0954682056e-06,1.0011120653e-10,4.9081277649e-01
60,0.3096240,2.1069652778e-03,6.2720181058e-04,4.8326847930e-06,3.4447779953e-11,5.0834207458e-01
60,0.3150330,1.6631087963e-03,4.6028495611e-04,2.9777931091e-06,1.2319841298e-11,5.3687863409e-01
60,0.3208220,1.3323282407e-03,3.5328001965e-04,1.8999053134e-06,4.8780144522e-12,5.4953825661e-01
60,0.3270020,1.0825421296e-03,2.8148692936e-04,1.2511323538e-06,2.1091839957e-12,5.5085486211e-01
60,0.3335880,8.8208333333e-04,2.2095893334e-04,8.2689385717e-07,9.0698998660e-13,5.5783770439e-01
60,0.3405920,7.2211435185e-04,1.7096352544e-04,5.5067766418e-07,3.8720814730e-13,5.7437384392e-01
60,0.3480270,6.0179537037e-04,1.4071794491e-04,3.8195920782e-07,1.8550952312e-13,5.7615117222e-01
60,0.3559050,5.0335138889e-04,1.1523912307e-04,2.6664267618e-07,8.9959496453e-14,5.7823897691e-01
60,0.3642400,4.2010972222e-04,9.3995780967e-05,1.8532738555e-07,4.3053265229e-14,5.8216420547e-01
60,0.3730450,3.5623055556e-04,7.7489304978e-05,1.3290480110e-07,2.1690522319e-14,5.9067580555e-01
60,0.3823320,3.0143194444e-04,6.4997024556e-05,9.5085830333e-08,1.1065337441e-14,5.9204543138e-01
60,0.3921140,2.5737268519e-04,5.5925895985e-05,6.9368404921e-08,5.9158274915e-15,5.9020106074e-01
60,0.4024040,2.1944444444e-04,4.7237697174e-05,5.0387264232e-08,3.1312484867e-15,5.8889314309e-01
60,0.4132150,1.8763935185e-04,3.9519494219e-05,3.6770316787e-08,1.6370920099e-15,5.9639448567e-01
60,0.4245600,1.6063611111e-04,3.4097350532e-05,2.6966589506e-08,8.8678777923e-16,5.9351324758e-01
60,0.4364520,1.3825092593e-04,2.9702749462e-05,1.9995571845e-08,4.9222073777e-16,5.8963435570e-01
60,0.4489030,1.1911018519e-04,2.6375689990e-05,1.4882913237e-08,2.7506750036e-16,5.8605549080e-01
60,0.4619260,1.0212962963e-04,2.2723889884e-05,1.0946836420e-08,1.4963001629e-16,5.8378261943e-01
60,0.4755340,8.8163888889e-05,1.9672230830e-05,8.1598679698e-09,8.2429269584e-17,5.8733851820e-01
60,0.4897410,7.5665277778e-05,1.7424372588e-05,6.0288430213e-09,4.5924082921e-17,5.7883595710e-01
60,0.5045590,6.5093055556e-05,1.5179882762e-05,4.4675347222e-09,2.5224267393e-17,5.7872912605e-01
60,0.5200000,5.5738425926e-05,1.3419490595e-05,3.2868548525e-09,1.3921992750e-17,5.7044468563e-01
80,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
80,0.0154410,9.9102527070e-01,5.0006937778e-04,9.8213133724e-01,9.6458294598e-01,6.6666632718e-01
80,0.0302590,9.6746920547e-01,9.3692006358e-04,9.3599754135e-01,8.7609468386e-01,6.6666541625e-01
80,0.0444660,9.3380705879e-01,1.3216392902e-03,8.7199736977e-01,7.6038550525e-01,6.6666399591e-01
80,0.0580740,8.9365319277e-01,1.6444612298e-03,7.9861873321e-01,6.3780051920e-01,6.6666215204e-01
80,0.0710970,8.5042607949e-01,1.9047453528e-03,7.2322814474e-01,5.2306944529e-01,6.6665997784e-01
80,0.0835480,8.0637202168e-01,2.2198930452e-03,6.5024076527e-01,4.2282586997e-01,6.6665656201e-01
80,0.0954400,7.6297204395e-01,2.5911098967e-03,5.8213305369e-01,3.3889452774e-01,6.6665128700e-01
80,0.1067850,7.2069331152e-01,2.7465983748e-03,5.1940639308e-01,2.6979867152e-01,6.6664730499e-01
80,0.1175960,6.7982261270e-01,2.6201722298e-03,4.6216565003e-01,2.1360977877e-01,6.6664686194e-01
80,0.1278860,6.4102587383e-01,2.5670722824e-03,4.1092076078e-01,1.6886670409e-01,6.6664528264e-01
80,0.1376680,6.0389663691e-01,2.5584290301e-03,3.6469769364e-01,1.3301395763e-01,6.6664273292e-01
80,0.1469550,5.6856913730e-01,2.5501548854e-03,3.2327736719e-01,1.0451666467e-01,6.6663984731e-01
80,0.1557600,5.3530916523e-01,2.5080491142e-03,2.8656219269e-01,8.2125100310e-02,6.6663739968e-01
80,0.1640950,5.0416489355e-01,2.5345612985e-03,2.5418866389e-01,6.4618409254e-02,6.6663296594e-01
80,0.1719730,4.7507177285e-01,2.4815419342e-03,2.2569934741e-01,5.0945754654e-02,6.6663028916e-01
80,0.1794080,4.4799896836e-01,2.4852921598e-03,2.0070925233e-01,4.0289163365e-02,6.6662562994e-01
80,0.1864120,4.2273927051e-01,2.5026523854e-03,1.7871475410e-01,3.1943439818e-02,6.6661994749e-01
80,0.1929980,3.9929818750e-01,2.5376033318e-03,1.5944548197e-01,2.5426966867e-02,6.6661284180e-01
80,0.1991780,3.7745211777e-01,2.5307650443e-03,1.4247650598e-01,2.0303204626e-02,6.6660673319e-01
80,0.2049670,3.5727862617e-01,2.5469993187e-03,1.2765450392e-01,1.6298984278e-02,6.6659892054e-01
80,0.2103760,3.3871806367e-01,2.5232783923e-03,1.1473629359e-01,1.3167339794e-02,6.6659266095e-01
80,0.2154180,3.2158073379e-01,2.5649486031e-03,1.0342074731e-01,1.0698572079e-02,6.6658186414e-01
80,0.2201070,3.0577133164e-01,2.5069568777e-03,9.3502392086e-02,8.7450478138e-03,6.6657704947e-01
80,0.2244550,2.9123342813e-01,2.5670607911e-03,8.4823499459e-02,7.1972619523e-03,6.6656308159e-01
80,0.2284750,2.7772712910e-01,2.6398913143e-03,7.7139327265e-02,5.9526255960e-03,6.6654624016e-01
80,0.2321800,2.6529866445e-01,2.7008632786e-03,7.0390676023e-02,4.9569003289e-03,6.6652854886e-01
80,0.2355820,2.5373466543e-01,2.7727789601e-03,6.4388968744e-02,4.1479186311e-03,6.6650752820e-01
80,0.2386950,2.4302821641e-01,2.8701616498e-03,5.9070951797e-02,3.4913221181e-03,6.6648088645e-01
80,0.2415320,2.3303117539e-01,3.0387621546e-03,5.4312762779e-02,2.9518813129e-03,6.6644009081e-01
80,0.2441050,2.2381115801e-01,3.1684071413e-03,5.0101473253e-02,2.5121674471e-03,6.6639977439e-01
80,0.2464270,2.1511117871e-01,3.4137187923e-03,4.6284472682e-02,2.1444050464e-03,6.6633171782e-01
80,0.2485110,2.0710901250e-01,3.5489514277e-03,4.2906738115e-02,1.8431431242e-03,6.6627648699e-01
80,0.2503700,1.9976800371e-01,3.7670746437e-03,3.9921446158e-02,1.5959805286e-03,6.6619425774e-01
80,0.2520170,1.9293063066e-01,4.0654230728e-03,3.7238755913e-02,1.3891740081e-03,6.6607797358e-01
80,0.2534650,1.8675179199e-01,4.3423427420e-03,3.4895087753e-02,1.2202801518e-03,6.6595136376e-01
80,0.2547260,1.8099529590e-01,4.5808731328e-03,3.2780281536e-02,1.0772797828e-03,6.6581889064e-01
80,0.2558130,1.7599737402e-01,4.8764986198e-03,3.0998855902e-02,9.6385026323e-04,6.6565334317e-01
80,0.2567400,1.7138442734e-01,5.2660700722e-03,2.9400353430e-02,8.6760681616e-04,6.6542260293e-01
80,0.2575180,1.6752043984e-01,5.5162716927e-03,2.8093527019e-02,7.9262612468e-04,6.6523920163e-01
80,0.2581620,1.6425729883e-01,5.8354381948e-03,2.7014512557e-02,7.3341058426e-04,6.6501015090e-01
80,0.2586840,1.6134611914e-01,6.1572363305e-03,2.6070481721e-02,6.8355207079e-04,6.6476277530e-01
80,0.2590960,1.5904235801e-01,6.2911362288e-03,2.5334050036e-02,6.4574534098e-04,6.6462492809e-01
80,0.2594110,1.5736215566e-01,6.4363568275e-03,2.4804274724e-02,6.1927644080e-04,6.6448631569e-01
80,0.2596430,1.5609953457e-01,6.5969500710e-03,2.4410584443e-02,6.0002635625e-04,6.6434531179e-01
80,0.2598050,1.5525904805e-01,6.6242868423e-03,2.4149253177e-02,5.8732494750e-04,6.6430120323e-01
80,0.2599080,1.5447779902e-01,6.8025799041e-03,2.3909665484e-02,5.7598524439e-04,6.6415173967e-01
80,0.2599670,1.5415117852e-01,6.8877410490e-03,2.3810026815e-02,5.7130390907e-04,6.6408749473e-01
80,0.2599930,1.5398550137e-01,6.8031269052e-03,2.3757817167e-02,5.6872692729e-04,6.6413135301e-01
80,0.2600000,1.5401362754e-01,6.7888679927e-03,2.3766286196e-02,5.6910834927e-04,6.6414558858e-01
80,0.2600070,1.5398926836e-01,6.8302910024e-03,2.3759347645e-02,5.6882208909e-04,6.6411843040e-01
80,0.2600330,1.5388166797e-01,6.8660152735e-03,2.3726709903e-02,5.6732531516e-04,6.6407999534e-01
80,0.2600920,1.5353823496e-01,6.8865579552e-03,2.3621414275e-02,5.6233389768e-04,6.6406038806e-01
80,0.2601950,1.5279704824e-01,7.0928425303e-03,2.3397246367e-02,5.5199298202e-04,6.6388893862e-01
80,0.2603570,1.5191623750e-01,7.0680350774e-03,2.3128500336e-02,5.3941006621e-04,6.6387342946e-01
80,0.2605890,1.5060633965e-01,7.1634209333e-03,2.2733584142e-02,5.2134583763e-04,6.6374493628e-01
80,0.2609040,1.4858028418e-01,7.4738666743e-03,2.2131959530e-02,4.9460756451e-04,6.6341111946e-01
80,0.2613160,1.4602929258e-01,7.8494935011e-03,2.1386168839e-02,4.6242387307e-04,6.6298206765e-01
80,0.2618380,1.4262879570e-01,8.3769967449e-03,2.0413147438e-02,4.2212300585e-04,6.6232584437e-01
80,0.2624820,1.3834380527e-01,9.0238693367e-03,1.9220438675e-02,3.7532167247e-04,6.6134632162e-01
80,0.2632600,1.3258774180e-01,1.0059908646e-02,1.7680711037e-02,3.1920601773e-04,6.5963071470e-01
80,0.2641870,1.2513177949e-01,1.2169064202e-02,1.5806048362e-02,2.5791017691e-04,6.5588737087e-01
80,0.2652740,1.1563887031e-01,1.4379602665e-02,1.3579121300e-02,1.9383832742e-04,6.4959115233e-01
80,0.2665350,1.0283585059e-01,1.7926592061e-02,1.0896574869e-02,1.2995287503e-04,6.3517497319e-01
80,0.2679830,8.6201856641e-02,2.1204603439e-02,7.8803952953e-03,7.3558407687e-05,6.0516553173e-01
80,0.2696300,6.6209467383e-02,2.2019159641e-02,4.8685369624e-03,3.1978621236e-05,5.5028068831e-01
80,0.2714890,4.6304511133e-02,1.9529066953e-02,2.5254922073e-03,1.0340803264e-05,4.5956812583e-01
80,0.2735730,3.0098281055e-02,1.4471847422e-02,1.1153408902e-03,2.4344954124e-06,3.4766233183e-01
80,0.2758950,1.8968450000e-02,9.3735797892e-03,4.4766609347e-04,4.4019213411e-07,2.6782883804e-01
80,0.2784680,1.1848801953e-02,5.5569508295e-03,1.7127381025e-04,6.6502722799e-08,2.4432291428e-01
80,0.2813050,7.8780853516e-03,3.4476206160e-03,7.3950316719e-05,1.1595839236e-08,2.9319298001e-01
80,0.2844180,5.3947720703e-03,2.1458019771e-03,3.3708031816e-05,2.2208461651e-09,3.4847598012e-01
80,0.2878200,3.7769269531e-03,1.3741368885e-03,1.6153429398e-05,4.6895030114e-10,4.0093204567e-01
80,0.2915250,2.7256955078e-03,8.9219529163e-04,8.2254284397e-06,1.0692626863e-10,4.7319959504e-01
80,0.2955450,2.0286019531e-03,6.1187978306e-04,4.4896227531e-06,2.9880439669e-11,5.0586453157e-01
80,0.2998930,1.5371146484e-03,4.4121119901e-04,2.5573887646e-06,9.4179570474e-12,5.1999921791e-01
80,0.3045820,1.1828367187e-03,3.1380989121e-04,1.4975793510e-06,3.0401164859e-12,5.4815520566e-01
80,0.3096240,9.3042695312e-04,2.3814168766e-04,9.2240577850e-07,1.1303968714e-12,5.5714080921e-01
80,0.3150330,7.3602187500e-04,1.7829229284e-04,5.7351634216e-07,4.2745254193e-13,5.6681335966e-01
80,0.3208220,5.8932929688e-04,1.3605878407e-04,3.6582101288e-07,1.6890396298e-13,5.7929149763e-01
80,0.3270020,4.8024414062e-04,1.0806334353e-04,2.4231212082e-07,7.3237888654e-14,5.8421934077e-01
80,0.3335880,3.9441972656e-04,8.6089222415e-05,1.6297827492e-07,3.2721993310e-14,5.8936206850e-01
80,0.3405920,3.2355371094e-04,6.8526869572e-05,1.0938293571e-07,1.4629158345e-14,5.9243307229e-01
80,0.3480270,2.6992968750e-04,5.7042124391e-05,7.6115840149e-08,7.0765942914e-15,5.9285139392e-01
